[Latitude],[Longitude],[Value]
16.0003,109.16687,0.2205
16.1669,110.33356,0.2205
19.8337,111.16691,0.2205
2.16671,123.83383,0.22054
15.6669,111.16691,0.2207
2.16671,124.0005,0.22075
2.66672,106.16681,0.22083
2.16671,123.66716,0.22084
15.1669,111.00024,0.221
16.8336,109.0002,0.221
21.8337,113.50029,0.221
21.6671,113.50029,0.2211
16.0003,113.83363,0.2212
4.16675,109.33354,0.22123
3.3334,109.0002,0.22127
2.66672,107.50017,0.22128
21.8337,113.33362,0.2213
10.8335,120.33376,0.2214
15.3336,111.33358,0.2214
2.50005,105.83347,0.22152
8.83351,103.33342,0.22157
3.66674,106.33348,0.22161
9.00018,104.0001,0.22168
15.5003,111.33358,0.2217
6.33346,126.00054,0.22171
2.66672,122.50047,0.22188
4.83343,108.00018,0.22196
5.83345,108.83353,0.22208
3.3334,106.00014,0.22209
14.5002,110.00022,0.2222
24.0004,118.83373,0.2222
1.83337,105.00012,0.22227
2.16671,124.16717,0.22228
2.83339,109.16687,0.2223
20.3337,109.16687,0.2223
21.5004,128.66726,0.2223
7.66682,102.3334,0.22236
0.83335,120.00042,0.22238
15.3336,111.50025,0.2224
3.50007,109.16687,0.22241
2.33338,123.00048,0.22247
15.1669,111.33358,0.2225
17.5003,111.83359,0.2225
21.167,111.83359,0.2225
2.00004,124.66718,0.22251
14.8336,110.83357,0.2227
21.0004,111.50025,0.2227
6.6668,116.16701,0.2228
17.667,111.50025,0.2228
20.167,111.50025,0.2228
16.5003,108.83353,0.2229
16.1669,113.66696,0.2231
21.5004,113.16695,0.2231
28.0005,129.33394,0.2231
25.0005,129.0006,0.2232
10.1668,123.83383,0.2233
2.00004,105.16679,0.22347
2.83339,122.3338,0.22353
16.1669,109.83355,0.2236
17.8336,110.33356,0.2236
6.83347,114.0003,0.22363
4.16675,108.83353,0.22364
4.00008,109.33354,0.22365
10.0002,107.00016,0.2237
14.6669,110.50023,0.2237
11.3335,123.83383,0.2238
15.0003,111.00024,0.2238
15.5003,111.50025,0.2238
6.50013,109.16687,0.2239
18.3337,113.83363,0.2239
6.00012,109.0002,0.22396
15.6669,111.33358,0.224
16.1669,108.83353,0.224
5.16677,108.16685,0.22409
15.1669,111.16691,0.2242
15.1669,111.50025,0.2242
15.8336,111.00024,0.2242
2.33338,107.66684,0.2243
16.8336,112.66694,0.2243
19.5003,111.16691,0.2243
20.667,109.16687,0.2244
18.667,107.83351,0.2245
9.00018,103.83343,0.22459
17.8336,111.00024,0.2247
28.8339,129.50061,0.2247
6.83347,115.33366,0.22488
2.16671,121.33378,0.22492
21.3337,112.50027,0.2251
7.00014,113.16695,0.22518
22.6671,128.16725,0.2252
7.66682,123.66716,0.22529
22.8337,128.16725,0.2253
23.1671,128.50059,0.2253
17.0003,109.16687,0.2254
24.1671,129.83395,0.2254
2.00004,124.83385,0.22543
3.00006,122.16713,0.2256
2.16671,105.33346,0.22563
4.00008,108.66686,0.22564
5.83345,119.0004,0.22568
16.0003,110.83357,0.2257
16.1669,110.50023,0.2257
18.167,113.83363,0.2257
18.667,108.00018,0.2257
19.667,111.50025,0.2258
23.1671,128.66726,0.2258
6.83347,102.16673,0.22583
2.16671,124.33384,0.22592
3.83341,106.16681,0.22592
2.00004,125.00052,0.22593
15.0003,111.33358,0.226
16.5003,113.00028,0.226
18.0003,113.83363,0.226
20.0004,111.66692,0.226
9.33352,106.83349,0.22607
0.33334,119.0004,0.22627
19.8337,111.66692,0.2263
23.1671,128.83393,0.2263
25.6671,128.66726,0.2263
7.16681,102.16673,0.22632
8.66684,106.33348,0.22638
15.8336,111.16691,0.2264
16.3336,108.83353,0.2264
27.3338,127.83391,0.2264
2.50005,107.66684,0.22676
6.50013,102.3334,0.22678
14.3336,109.83355,0.2268
6.83347,115.50033,0.22689
20.0004,129.66728,0.2269
15.0003,111.16691,0.227
5.50011,103.16675,0.22704
17.5003,109.66688,0.2271
8.16683,102.66674,0.22714
1.6667,104.66678,0.22729
14.1669,109.66688,0.2273
15.6669,111.50025,0.2273
2.83339,107.00016,0.22732
17.167,109.33354,0.2274
2.83339,106.83349,0.22743
11.0002,124.16717,0.2277
14.5002,110.16689,0.2277
15.3336,111.66692,0.2277
16.3336,113.16695,0.2278
19.5003,129.66728,0.228
26.6672,127.3339,0.228
1.6667,108.50019,0.22803
6.83347,115.16699,0.22812
2.50005,122.83381,0.22824
16.1669,109.66688,0.2283
19.667,111.16691,0.2283
22.0004,128.33392,0.2283
14.8336,111.00024,0.2284
19.5003,106.33348,0.2284
19.667,129.66728,0.2284
21.6671,113.33362,0.2284
2.33338,123.16715,0.22862
2.83339,107.16683,0.22866
17.3336,109.50021,0.2288
19.3337,106.66682,0.2288
19.5003,111.00024,0.2288
9.16685,126.33388,0.22899
13.3336,109.50021,0.229
15.5003,111.66692,0.229
27.1672,128.16725,0.229
2.16671,109.0002,0.22901
20.8337,111.16691,0.2291
22.5004,128.16725,0.2292
29.1672,129.83395,0.2294
7.00014,102.16673,0.22945
17.8336,110.50023,0.2295
18.8337,108.50019,0.2295
19.667,106.16681,0.2295
29.0005,129.66728,0.2295
5.83345,103.00008,0.22955
15.8336,111.33358,0.2296
15.1669,111.66692,0.2297
14.8336,111.16691,0.2298
2.83339,106.66682,0.22987
7.50015,111.16691,0.22989
6.6668,109.16687,0.23
15.0003,111.50025,0.23
21.167,128.83393,0.23
23.0004,128.16725,0.23
2.33338,105.50013,0.23008
14.6669,110.6669,0.2301
20.5004,109.16687,0.2302
21.5004,113.00028,0.2304
17.8336,110.83357,0.2305
6.83347,114.16697,0.23052
19.8337,129.66728,0.2306
27.8338,129.16727,0.2306
3.00006,121.66712,0.23067
20.0004,111.33358,0.2307
27.0005,128.33392,0.2307
4.50009,119.0004,0.23075
23.1671,128.33392,0.2308
3.16673,105.6668,0.23083
15.8336,113.83363,0.231
20.0004,111.50025,0.231
8.66684,103.16675,0.2311
2.16671,124.50051,0.23125
21.167,111.66692,0.2313
3.3334,103.83343,0.2314
19.667,111.33358,0.2314
2.66672,122.66714,0.23144
16.1669,109.0002,0.2315
24.6671,129.16727,0.2316
2.66672,121.50045,0.23174
3.50007,105.83347,0.23186
21.3337,112.3336,0.2319
28.8339,129.33394,0.2319
3.00006,105.6668,0.23192
2.83339,107.3335,0.232
15.6669,111.66692,0.2321
16.0003,111.00024,0.2321
16.1669,110.6669,0.2321
17.8336,110.6669,0.2321
3.83341,118.33372,0.23215
3.16673,122.00046,0.23218
19.8337,108.83353,0.2322
27.5005,128.83393,0.2322
16.667,109.0002,0.2323
20.667,111.00024,0.2323
27.3338,127.66724,0.2323
27.6672,129.0006,0.2323
6.00012,102.83341,0.23243
5.66678,108.50019,0.23255
7.33348,112.50027,0.23258
17.167,112.16693,0.2327
23.3338,119.50041,0.2327
26.1671,128.16725,0.2327
8.3335,102.83341,0.23276
17.3336,112.00026,0.2328
28.6672,129.16727,0.2328
2.33338,123.33382,0.23281
27.3338,128.00058,0.2329
21.6671,113.16695,0.233
0.50001,119.33374,0.23302
6.83347,122.83381,0.23309
27.3338,128.66726,0.2331
6.83347,115.00032,0.23319
16.1669,113.50029,0.2332
27.1672,127.50057,0.2332
23.5004,117.66704,0.2333
2.83339,122.50047,0.23333
6.16679,102.66674,0.23333
16.1669,109.50021,0.2334
15.8336,111.50025,0.2335
7.83349,102.50007,0.23357
5.50011,108.33352,0.23358
17.667,110.00022,0.2337
0.50001,118.16705,0.23376
6.33346,122.16713,0.23376
7.00014,123.00048,0.2338
21.6671,113.00028,0.2338
7.50015,110.00022,0.23382
1.83337,104.83345,0.23385
6.83347,115.667,0.23385
13.1669,124.0005,0.2339
19.8337,111.50025,0.2339
1.6667,104.33344,0.23392
28.3339,129.16727,0.234
8.50017,103.00008,0.23402
1.6667,121.00044,0.23404
2.00004,125.16719,0.23407
16.0003,113.66696,0.2341
7.50015,102.3334,0.23417
22.1671,116.16701,0.2342
28.5005,129.16727,0.2342
1.83337,127.50057,0.23424
1.00002,120.33376,0.23427
16.8336,114.0003,0.2343
6.50013,119.16707,0.23433
2.66672,106.00014,0.23434
1.6667,104.50011,0.23436
14.8336,111.33358,0.2344
27.1672,128.50059,0.2344
19.5003,114.0003,0.2345
3.00006,122.3338,0.23466
6.33346,119.16707,0.23474
2.33338,123.50049,0.2348
16.0003,111.16691,0.2348
7.16681,123.16715,0.23481
19.8337,111.33358,0.2349
1.00002,119.0004,0.23491
15.3336,111.83359,0.235
17.5003,111.66692,0.235
12.8335,125.00052,0.2351
4.16675,109.16687,0.23517
2.66672,107.66684,0.2352
14.5002,110.33356,0.2352
14.6669,110.83357,0.2352
20.8337,129.0006,0.2352
3.50007,125.83387,0.23521
3.16673,121.83379,0.23526
24.3338,129.50061,0.2353
21.6671,128.50059,0.2354
26.5005,127.3339,0.2354
2.33338,123.83383,0.23541
2.83339,106.50015,0.23547
2.33338,123.66716,0.23548
12.3335,125.50053,0.2355
7.33348,123.33382,0.23559
15.3336,114.33364,0.2356
21.5004,115.33366,0.2356
7.16681,109.33354,0.23563
15.0003,111.66692,0.2357
16.1669,109.16687,0.2357
21.3337,112.16693,0.2357
2.33338,124.0005,0.23574
15.5003,111.83359,0.236
5.0001,103.66676,0.23607
20.667,114.50031,0.2361
2.50005,123.00048,0.23616
3.83341,106.00014,0.23617
16.1669,109.33354,0.2363
6.83347,114.33364,0.23632
26.8338,127.3339,0.2364
2.16671,128.83393,0.23648
28.0005,129.16727,0.2365
0.66668,119.66708,0.23675
6.33346,102.50007,0.23678
14.3336,110.00022,0.2368
28.1672,129.16727,0.2369
29.0005,129.50061,0.2369
5.66678,119.0004,0.23693
15.1669,111.83359,0.237
19.167,107.16683,0.237
21.0004,111.33358,0.237
5.83345,108.66686,0.23705
2.16671,124.66718,0.23721
6.16679,109.0002,0.2373
3.16673,122.16713,0.23731
10.8335,123.66716,0.2374
14.6669,111.00024,0.2374
22.3337,128.16725,0.2374
3.66674,103.66676,0.23748
28.6672,129.0006,0.2375
2.33338,124.16717,0.23752
2.83339,107.50017,0.23759
16.3336,110.16689,0.2377
19.3337,106.83349,0.2378
3.66674,109.16687,0.23783
7.33348,124.0005,0.23789
14.0002,109.66688,0.2379
16.3336,109.0002,0.2379
16.5003,109.0002,0.2379
2.50005,105.6668,0.23794
2.83339,128.50059,0.23796
15.8336,111.66692,0.238
16.0003,111.33358,0.238
26.5005,120.00042,0.238
28.5005,129.0006,0.238
28.8339,129.16727,0.238
5.0001,108.00018,0.23802
17.667,111.33358,0.2381
27.3338,120.6671,0.2381
6.83347,114.83365,0.23819
4.16675,109.0002,0.23831
2.00004,105.00012,0.2385
16.1669,110.83357,0.2386
29.6672,121.83379,0.2386
3.66674,125.83387,0.23863
21.5004,112.83361,0.2387
6.83347,109.16687,0.23876
21.167,111.50025,0.239
26.0005,128.33392,0.239
15.6669,111.83359,0.2391
16.3336,110.33356,0.2392
2.83339,118.50039,0.2393
16.1669,114.33364,0.2393
16.3336,110.00022,0.2395
2.83339,128.33392,0.23953
14.8336,111.50025,0.2396
15.3336,114.16697,0.2396
16.8336,111.66692,0.2396
19.5003,106.50015,0.2397
16.8336,109.16687,0.2399
5.33344,108.16685,0.24007
10.5002,107.66684,0.2401
3.66674,105.83347,0.24014
6.83347,114.50031,0.24014
19.0003,107.3335,0.2402
21.0004,109.0002,0.2402
0.66668,118.16705,0.24022
2.66672,127.66724,0.24026
8.50017,126.50055,0.24049
16.1669,113.33362,0.2405
2.83339,128.16725,0.24078
2.83339,106.33348,0.24083
6.6668,122.66714,0.24086
19.3337,129.66728,0.2409
6.83347,114.66698,0.24093
2.66672,122.83381,0.24098
3.16673,118.33372,0.24101
22.5004,120.33376,0.2411
29.3339,129.83395,0.2411
9.50019,118.66706,0.24113
2.16671,124.83385,0.24119
21.3337,112.00026,0.2412
3.3334,108.83353,0.24122
2.33338,124.33384,0.24132
14.5002,110.50023,0.2414
29.1672,129.66728,0.2414
2.16671,127.50057,0.24148
6.83347,118.16705,0.24148
2.83339,128.00058,0.2415
7.33348,109.50021,0.24155
23.3338,119.66708,0.2416
27.8338,129.0006,0.2416
19.8337,106.16681,0.2417
15.0003,111.83359,0.242
28.6672,128.83393,0.242
11.1668,123.83383,0.2421
14.6669,111.16691,0.2421
2.16671,105.16679,0.24216
6.16679,119.16707,0.24216
16.0003,111.50025,0.2423
1.83337,104.66678,0.24239
2.16671,125.00052,0.24239
14.1669,109.83355,0.2425
3.16673,106.00014,0.24254
7.00014,118.33372,0.24254
16.3336,110.50023,0.2426
28.8339,129.0006,0.2426
28.3339,129.0006,0.2427
29.0005,129.33394,0.2427
2.50005,123.16715,0.24282
2.83339,122.66714,0.24305
15.3336,112.00026,0.2431
28.5005,128.83393,0.2431
8.83351,103.50009,0.24314
3.16673,104.0001,0.24316
2.16671,107.66684,0.24319
6.00012,108.83353,0.2432
21.167,110.6669,0.2432
26.1671,120.33376,0.2432
18.8337,107.50017,0.2434
7.33348,126.66722,0.24346
2.83339,121.50045,0.24354
27.6672,128.83393,0.2436
10.0002,123.66716,0.2438
23.1671,128.16725,0.2438
8.00016,102.66674,0.24383
3.00006,122.50047,0.24389
13.1669,109.50021,0.2439
27.1672,128.33392,0.244
7.33348,102.3334,0.24405
15.1669,112.00026,0.2441
17.5003,109.83355,0.2441
16.3336,109.83355,0.2442
20.3337,114.33364,0.2442
25.8338,128.50059,0.2442
6.6668,119.16707,0.24429
15.5003,112.00026,0.2443
17.0003,109.33354,0.2443
15.8336,113.66696,0.2444
2.83339,128.66726,0.24445
16.1669,111.00024,0.2445
16.667,111.83359,0.2445
14.8336,111.66692,0.2446
27.5005,128.66726,0.2446
15.8336,111.83359,0.2447
17.3336,111.83359,0.2448
21.3337,111.83359,0.2448
21.3337,128.66726,0.2449
2.00004,121.16711,0.24493
2.33338,121.33378,0.24497
21.0004,110.6669,0.245
2.83339,127.83391,0.24508
18.8337,108.33352,0.2453
19.667,106.33348,0.2453
27.5005,127.83391,0.2453
2.33338,127.50057,0.24544
23.3338,129.16727,0.2455
27.3338,128.16725,0.2456
2.00004,108.83353,0.2458
17.667,110.16689,0.2459
4.00008,108.83353,0.24593
3.16673,122.3338,0.24595
2.66672,128.83393,0.24596
12.1669,124.33384,0.2461
14.5002,110.6669,0.2461
3.83341,109.16687,0.24616
15.6669,113.83363,0.2462
16.0003,113.50029,0.2462
17.167,109.50021,0.2462
7.50015,126.66722,0.24629
16.1669,111.16691,0.2463
27.3338,128.50059,0.2463
4.00008,118.50039,0.24639
25.3338,121.16711,0.2464
28.0005,129.0006,0.2464
2.83339,107.66684,0.24646
16.3336,109.16687,0.2465
28.6672,128.66726,0.2465
28.1672,129.0006,0.2466
3.3334,122.00046,0.24663
14.6669,111.33358,0.2467
14.3336,110.16689,0.2468
6.33346,109.0002,0.24684
13.8336,109.66688,0.2469
3.3334,105.6668,0.24697
7.00014,123.16715,0.24698
20.167,129.50061,0.247
28.8339,128.83393,0.247
7.66682,102.50007,0.24702
2.33338,124.50051,0.24708
16.3336,110.6669,0.2472
17.3336,109.66688,0.2472
19.667,108.66686,0.2472
9.83353,107.00016,0.24722
2.33338,105.33346,0.24731
15.6669,112.00026,0.2474
16.0003,111.66692,0.2474
28.5005,128.66726,0.2474
29.0005,129.16727,0.2474
6.6668,102.3334,0.24755
2.66672,105.83347,0.24775
27.5005,127.66724,0.2478
2.50005,123.33382,0.24782
1.83337,104.50011,0.24784
20.5004,129.16727,0.2479
21.5004,112.3336,0.2479
15.0003,112.00026,0.2481
5.66678,108.33352,0.24818
4.00008,109.16687,0.24821
20.3337,129.33394,0.2483
29.1672,129.50061,0.2483
16.3336,109.66688,0.2484
7.00014,119.0004,0.24853
2.33338,125.16719,0.24854
3.83341,103.66676,0.24855
28.3339,128.83393,0.2486
6.83347,126.50055,0.24867
16.667,109.16687,0.2487
18.8337,108.16685,0.2487
7.16681,123.33382,0.24872
14.5002,110.83357,0.2489
15.1669,114.16697,0.2489
21.8337,128.33392,0.2489
2.66672,123.00048,0.24906
1.50003,125.50053,0.24909
15.6669,114.66698,0.2491
23.5004,119.33374,0.2491
7.66682,110.6669,0.24918
3.3334,122.16713,0.24924
14.8336,111.83359,0.2494
16.1669,111.33358,0.2494
17.167,112.00026,0.2495
23.6671,118.00038,0.2496
5.50011,125.6672,0.24964
23.3338,129.0006,0.2497
27.0005,120.6671,0.2498
5.83345,108.50019,0.24989
19.3337,107.00016,0.2499
22.1671,128.16725,0.2499
2.00004,104.83345,0.24999
17.667,111.16691,0.25
27.3338,127.50057,0.25
28.6672,121.83379,0.25
25.1671,128.83393,0.2503
14.6669,111.50025,0.2504
27.5005,128.00058,0.2504
15.3336,112.16693,0.2505
2.50005,123.50049,0.25051
3.16673,125.6672,0.2506
15.1669,112.16693,0.2507
2.50005,107.83351,0.25076
16.3336,113.00028,0.2508
16.5003,109.16687,0.2508
15.3336,114.0003,0.2509
16.8336,111.83359,0.2509
3.50007,109.0002,0.25096
21.3337,108.66686,0.251
28.6672,128.50059,0.2511
2.16671,125.16719,0.25115
22.8337,128.00058,0.2512
7.66682,110.50023,0.25127
16.1669,113.16695,0.2513
16.3336,109.33354,0.2513
28.8339,128.66726,0.2513
2.50005,123.66716,0.25133
6.83347,123.00048,0.25136
7.16681,102.3334,0.25144
27.0005,127.3339,0.2515
5.16677,108.00018,0.25159
3.83341,108.66686,0.2516
16.5003,112.83361,0.2516
7.50015,117.3337,0.25161
16.3336,109.50021,0.2517
2.50005,123.83383,0.25172
3.16673,121.66712,0.25177
28.5005,128.50059,0.2518
21.0004,128.83393,0.2519
23.0004,128.00058,0.2519
27.8338,128.83393,0.2519
3.00006,107.16683,0.25198
10.3335,123.50049,0.252
8.16683,102.83341,0.25204
5.83345,125.83387,0.25206
23.8338,118.33372,0.2521
29.0005,129.0006,0.2521
2.00004,127.50057,0.25217
3.00006,107.3335,0.25226
15.5003,112.16693,0.2523
2.50005,124.0005,0.25243
2.83339,122.83381,0.25249
6.00012,119.16707,0.2525
19.5003,106.66682,0.2525
16.3336,110.83357,0.2526
5.50011,108.16685,0.25264
3.00006,107.00016,0.25268
15.6669,113.66696,0.2527
29.5005,129.83395,0.2527
3.83341,105.83347,0.25276
9.33352,125.16719,0.2528
21.5004,112.66694,0.2528
27.3338,128.33392,0.2528
29.3339,129.66728,0.2528
15.8336,112.00026,0.2529
2.66672,107.83351,0.25296
17.5003,111.50025,0.253
21.3337,111.66692,0.253
3.00006,104.16677,0.25303
10.3335,107.3335,0.2532
2.33338,124.66718,0.25327
7.00014,109.16687,0.25327
7.50015,109.83355,0.25329
0.33334,118.83373,0.25336
26.3338,128.00058,0.2535
15.0003,112.16693,0.2536
16.0003,111.83359,0.2536
28.3339,128.66726,0.2536
3.00006,122.66714,0.25362
14.5002,111.00024,0.2538
21.167,111.33358,0.2538
15.3336,114.50031,0.2539
16.1669,111.50025,0.2539
17.0003,112.16693,0.2539
10.6668,123.66716,0.254
26.3338,120.16709,0.254
28.1672,128.83393,0.254
2.50005,129.0006,0.25405
8.50017,105.16679,0.25405
9.16685,106.83349,0.25405
14.6669,111.66692,0.2541
14.8336,112.00026,0.2541
21.167,108.83353,0.2541
3.00006,107.50017,0.25419
29.1672,129.33394,0.2542
8.66684,103.33342,0.2543
2.50005,124.16717,0.2544
3.00006,106.83349,0.2544
27.6672,128.66726,0.2545
20.0004,114.16697,0.2547
26.1671,127.50057,0.2547
3.3334,121.83379,0.25475
2.50005,105.50013,0.25478
23.3338,128.50059,0.2548
17.3336,111.66692,0.2549
22.6671,128.00058,0.2549
0.83335,119.0004,0.25506
14.1669,110.00022,0.2551
6.83347,102.3334,0.25515
9.00018,118.16705,0.25518
15.5003,113.83363,0.2552
21.5004,112.16693,0.2552
7.50015,124.0005,0.25533
3.16673,122.50047,0.25537
6.83347,115.83367,0.25537
6.50013,109.0002,0.25538
17.667,110.33356,0.2554
28.0005,128.83393,0.2555
21.5004,112.50027,0.2557
7.00014,102.3334,0.25571
8.16683,122.83381,0.25575
3.66674,118.33372,0.25579
14.3336,110.33356,0.2558
15.6669,112.16693,0.2558
21.0004,111.16691,0.2558
28.5005,128.33392,0.2558
7.50015,123.66716,0.2559
15.1669,114.33364,0.2559
3.50007,103.83343,0.25599
27.5005,128.50059,0.2562
28.8339,128.50059,0.2562
7.66682,126.66722,0.25625
21.5004,112.00026,0.2563
28.6672,128.33392,0.2563
2.66672,123.16715,0.25637
4.00008,103.66676,0.25639
21.5004,111.66692,0.2564
23.3338,128.33392,0.2564
29.0005,128.83393,0.2564
13.6669,109.66688,0.2566
2.33338,125.00052,0.25667
15.8336,113.50029,0.2567
17.167,111.83359,0.2567
2.33338,124.83385,0.25682
9.66686,107.00016,0.25688
15.1669,114.0003,0.2569
2.16671,105.00012,0.25691
6.00012,108.66686,0.25692
4.00008,109.0002,0.25703
7.33348,123.50049,0.25707
8.3335,103.00008,0.25709
16.1669,111.66692,0.2571
16.8336,109.33354,0.2571
0.50001,119.16707,0.25717
6.50013,122.50047,0.25725
16.5003,110.16689,0.2573
23.3338,128.83393,0.2573
3.3334,122.3338,0.25737
14.5002,111.16691,0.2574
16.5003,110.33356,0.2574
3.3334,118.33372,0.25749
15.1669,112.3336,0.2575
16.5003,111.83359,0.2576
19.8337,106.33348,0.2577
11.0002,123.66716,0.2578
16.3336,111.00024,0.2578
17.667,111.00024,0.2578
28.3339,128.50059,0.2578
7.00014,123.33382,0.25787
6.6668,122.83381,0.2579
15.3336,112.3336,0.2579
15.3336,113.83363,0.2579
23.3338,128.66726,0.2579
14.6669,111.83359,0.258
18.8337,107.66684,0.2581
27.6672,127.83391,0.2581
17.0003,111.83359,0.2582
21.5004,128.50059,0.2583
8.50017,103.16675,0.25831
2.50005,124.33384,0.25832
6.16679,108.83353,0.25838
2.83339,107.83351,0.25839
2.00004,104.66678,0.25843
7.66682,123.83383,0.25846
20.667,129.0006,0.2585
13.0002,109.50021,0.2586
16.0003,113.33362,0.2586
27.6672,127.66724,0.2586
14.8336,112.16693,0.2587
3.00006,106.66682,0.25871
3.00006,107.66684,0.2588
4.16675,118.66706,0.2588
16.5003,114.16697,0.2588
19.3337,114.0003,0.2588
7.50015,102.50007,0.25884
16.5003,110.50023,0.2589
27.5005,128.16725,0.2589
7.83349,102.66674,0.25893
14.0002,109.83355,0.259
17.0003,111.66692,0.259
3.83341,108.83353,0.25904
2.50005,118.66706,0.25913
20.167,109.0002,0.2592
16.3336,111.16691,0.2594
16.5003,110.00022,0.2594
19.667,106.50015,0.2594
29.1672,129.16727,0.2594
17.0003,112.00026,0.2595
17.5003,110.00022,0.2595
14.5002,111.33358,0.2596
15.0003,112.3336,0.2596
20.8337,110.83357,0.2596
7.16681,123.50049,0.25986
28.5005,128.16725,0.2599
29.3339,129.50061,0.26
15.5003,112.3336,0.2602
25.5005,128.66726,0.2602
16.667,112.66694,0.2603
2.33338,107.83351,0.26036
3.50007,108.83353,0.26036
5.16677,103.50009,0.26036
4.00008,106.16681,0.26049
28.1672,128.66726,0.2605
4.50009,107.83351,0.26064
27.5005,127.50057,0.2607
28.3339,128.33392,0.2607
29.0005,128.66726,0.2607
3.83341,106.33348,0.26071
0.83335,118.66706,0.26073
4.00008,106.00014,0.26081
7.16681,126.66722,0.26082
2.50005,121.33378,0.26089
2.83339,123.00048,0.2609
16.5003,109.33354,0.2609
17.0003,109.50021,0.2609
3.00006,121.50045,0.26093
6.83347,123.16715,0.26103
5.50011,119.16707,0.26105
15.5003,113.66696,0.2611
4.66676,107.83351,0.26119
15.8336,112.16693,0.2612
17.667,110.50023,0.2612
14.3336,110.50023,0.2613
16.0003,112.00026,0.2613
10.5002,125.33386,0.2614
3.50007,122.16713,0.26147
2.50005,125.16719,0.26148
16.3336,111.33358,0.2615
27.8338,128.66726,0.2615
3.66674,108.50019,0.26155
8.3335,104.83345,0.26157
19.167,107.3335,0.2616
16.5003,110.6669,0.2618
23.1671,128.00058,0.2618
14.5002,111.50025,0.2619
27.5005,128.33392,0.2619
3.00006,106.00014,0.26197
28.8339,128.33392,0.262
2.66672,123.33382,0.26202
3.50007,122.00046,0.26207
14.6669,112.00026,0.2621
9.50019,123.50049,0.26213
3.50007,105.6668,0.26218
5.83345,108.33352,0.26218
10.3335,124.16717,0.2622
1.83337,104.33344,0.26223
5.33344,108.00018,0.26227
10.1668,107.16683,0.2623
28.6672,128.16725,0.2623
28.3339,128.16725,0.2625
0.66668,119.50041,0.26254
3.66674,109.0002,0.26256
22.5004,128.00058,0.2626
17.667,110.83357,0.2627
3.50007,118.33372,0.26272
17.167,111.66692,0.2628
3.00006,122.83381,0.26291
16.667,109.33354,0.2631
18.8337,108.00018,0.2631
27.6672,128.00058,0.2631
4.33342,107.83351,0.26312
2.33338,105.16679,0.2632
20.0004,106.33348,0.2632
5.83345,119.16707,0.26334
27.8338,127.66724,0.2634
29.6672,129.83395,0.2634
3.00006,106.50015,0.26348
8.83351,103.66676,0.26349
16.5003,109.83355,0.2635
29.0005,121.83379,0.2635
3.83341,109.0002,0.26356
4.16675,103.66676,0.26359
10.1668,126.00054,0.2636
14.8336,112.3336,0.2636
21.3337,111.16691,0.2636
28.0005,128.66726,0.2636
2.50005,124.50051,0.26368
5.66678,108.16685,0.26373
15.6669,112.3336,0.2638
17.667,110.6669,0.2638
23.8338,119.0004,0.264
29.5005,129.66728,0.264
4.83343,107.83351,0.26409
3.66674,108.83353,0.26411
26.1671,127.83391,0.2643
29.1672,129.0006,0.2643
16.1669,111.83359,0.2644
17.3336,109.83355,0.2644
28.3339,128.00058,0.2644
14.3336,110.6669,0.2645
15.1669,112.50027,0.2645
27.6672,128.50059,0.2645
5.33344,103.33342,0.2646
17.0003,114.0003,0.2646
21.5004,111.83359,0.2646
1.50003,120.83377,0.26468
3.16673,122.66714,0.26468
28.0005,127.66724,0.2647
15.6669,113.50029,0.2648
17.167,109.66688,0.2648
27.8338,127.83391,0.2649
14.5002,111.66692,0.265
23.3338,128.16725,0.265
28.5005,128.00058,0.265
2.00004,104.33344,0.26502
2.66672,105.6668,0.26506
7.16681,118.50039,0.26508
15.3336,112.50027,0.2653
3.00006,107.83351,0.26531
22.0004,128.16725,0.2654
27.1672,127.3339,0.2655
6.50013,102.50007,0.26551
20.0004,129.50061,0.2656
28.1672,128.50059,0.2656
29.0005,128.50059,0.2656
16.3336,111.50025,0.2657
16.5003,109.66688,0.2657
16.8336,112.00026,0.2657
24.8338,129.0006,0.2657
2.66672,123.50049,0.26575
2.00004,104.50011,0.26578
16.5003,109.50021,0.2658
18.8337,107.83351,0.2658
6.83347,119.16707,0.26583
6.6668,109.0002,0.26587
3.00006,128.16725,0.2659
14.6669,112.16693,0.2659
19.0003,107.50017,0.2659
22.6671,120.16709,0.2659
28.1672,127.83391,0.2659
15.0003,112.50027,0.266
16.5003,110.83357,0.266
2.83339,128.83393,0.26606
28.0005,127.83391,0.2662
29.3339,129.33394,0.2662
6.16679,121.16711,0.26626
7.16681,118.66706,0.26629
3.00006,128.00058,0.26634
4.50009,119.16707,0.26651
17.5003,111.33358,0.2666
20.167,106.50015,0.2666
28.1672,127.66724,0.2666
3.3334,122.50047,0.26661
2.50005,127.50057,0.26663
2.83339,106.16681,0.26665
3.00006,118.50039,0.2668
21.3337,110.83357,0.2668
28.3339,127.83391,0.2669
3.00006,128.33392,0.26692
3.50007,108.16685,0.26695
6.00012,108.50019,0.26697
15.0003,114.16697,0.267
19.5003,106.83349,0.267
27.6672,127.50057,0.2671
2.66672,129.0006,0.26711
2.50005,125.00052,0.26719
16.1669,113.00028,0.2672
28.1672,128.00058,0.2673
7.00014,123.50049,0.26746
11.0002,123.83383,0.2675
0.83335,118.33372,0.26751
2.66672,123.66716,0.26753
3.66674,103.83343,0.26754
13.5002,109.66688,0.2676
